UserId,DateOfBirthId,GeoId,Gender
23294,birth_538835,62,1
72114,birth_538835,62,2
15471,birth_538835,22,2
7782,birth_538835,2,2
97250,birth_538835,25,1
73216,birth_538835,19,1
48002,birth_538835,55,1
82425,birth_538835,22,1
37420,birth_538835,28,2
62022,birth_538835,58,1
82597,birth_538835,43,1
30301,birth_538835,11,1
45446,birth_538835,74,2
36796,birth_538835,15,1
71904,birth_538835,30,1
46097,birth_538835,23,2
7859,birth_538835,39,1
37587,birth_538835,14,2
58066,birth_538835,11,2
32728,birth_538835,1,2
43590,birth_538835,55,2
86024,birth_538835,51,2
39770,birth_538835,51,1
62162,birth_538835,14,2
745,birth_538835,53,1
42367,birth_538835,60,1
40985,birth_538835,53,1
68329,birth_538835,66,1
90257,birth_538835,20,1
90132,birth_538835,44,2
35488,birth_538835,46,2
70791,birth_538835,10,1
98263,birth_538835,75,1
51060,birth_538835,16,2
38849,birth_538835,57,1
113893,birth_538835,27,2
84237,birth_538835,20,1
19010,birth_538835,44,1
46528,birth_538835,9,2
97320,birth_538835,13,2
47889,birth_538835,41,1
109899,birth_538835,41,2
17929,birth_538835,25,2
27062,birth_538835,40,1
65748,birth_538835,16,1
78589,birth_538835,75,1
25936,birth_538835,24,2
55674,birth_538835,3,1
48517,birth_538835,45,1
46032,birth_538835,30,1
95214,birth_538835,23,1
70120,birth_538835,47,2
33932,birth_538835,38,2
53547,birth_538835,43,1
48329,birth_538835,74,2
87179,birth_538835,27,2
3990,birth_538835,69,1
17220,birth_538835,10,2
49451,birth_538835,33,1
34398,birth_538835,33,1
45900,birth_538835,12,1
6638,birth_538835,43,2
92907,birth_538835,44,1
66335,birth_538835,16,2
35483,birth_538835,24,1
11631,birth_538835,60,2
23217,birth_538835,38,2
91138,birth_538835,69,2
38667,birth_538835,1,1
3355,birth_538835,34,1
60800,birth_538835,60,2
21401,birth_538835,26,1
13526,birth_538835,1,2
78555,birth_538835,60,1
23853,birth_538835,15,2
10884,birth_538835,45,1
78019,birth_538835,40,2
69395,birth_538835,5,2
5722,birth_538835,57,1
100355,birth_538835,43,1
52366,birth_538835,7,1
14850,birth_538835,44,2
84916,birth_538835,57,2
13344,birth_538835,17,2
110357,birth_538835,46,1
86565,birth_538835,39,2
16456,birth_538835,2,1
89120,birth_538835,38,2
48449,birth_538835,45,2
5979,birth_538835,27,2
14668,birth_538835,39,1
56566,birth_538835,30,2
9789,birth_538835,28,1
49648,birth_538835,67,2
82727,birth_538835,1,1
61313,birth_538835,38,2
25953,birth_538835,72,1
50479,birth_538835,27,2
12121,birth_538835,74,2
68446,birth_538835,26,1
116983,birth_538835,30,1
102744,birth_538835,5,1
49251,birth_538835,29,2
2798,birth_538835,11,2
99648,birth_538835,39,2
46233,birth_538835,4,1
73103,birth_538835,26,2
78527,birth_538835,38,1
97949,birth_538835,23,1
41611,birth_538835,27,1
8898,birth_538835,23,2
107094,birth_538835,53,2
62028,birth_538835,29,2
97664,birth_538835,8,1
13300,birth_538835,66,1
106427,birth_538835,12,1
106482,birth_538835,25,2
12313,birth_538835,64,1
5166,birth_538835,12,2
30558,birth_538835,4,1
57341,birth_538835,19,2
101311,birth_538835,44,1
93189,birth_538835,23,1
7388,birth_538835,21,1
106539,birth_538835,14,2
71359,birth_538835,36,2
112187,birth_538835,35,2
83000,birth_538835,19,1
104834,birth_538835,7,2
70176,birth_538835,4,2
62720,birth_538835,64,1
16854,birth_538835,33,1
114414,birth_538835,40,1
96172,birth_538835,4,2
43233,birth_538835,57,2
109005,birth_538835,15,1
52670,birth_538835,40,2
90266,birth_538835,43,2
83333,birth_538835,10,1
114985,birth_538835,9,2
56903,birth_538835,66,1
112665,birth_538835,74,2
16126,birth_538835,1,2
108961,birth_538835,17,2
14397,birth_538835,60,1
118923,birth_538835,43,2
3428,birth_538835,15,1
3201,birth_538835,13,1
20970,birth_538835,28,2
112164,birth_538835,11,1
109848,birth_538835,40,2
110872,birth_538835,54,2
111193,birth_538835,11,2
614,birth_538835,1,2
73426,birth_538835,4,2
112897,birth_538835,19,2
38136,birth_538835,31,1
28454,birth_538835,13,2
7269,birth_538835,28,1
37185,birth_538835,5,1
103260,birth_538835,2,2
79849,birth_538835,26,2
61517,birth_538835,36,2
66165,birth_538835,17,1
12573,birth_538835,38,1
2930,birth_538835,21,1
21940,birth_538835,9,1
115915,birth_538835,40,2
81287,birth_538835,39,1
99430,birth_538835,24,1
79752,birth_538835,29,2
17665,birth_538835,64,1
10544,birth_538835,52,1
10011,birth_538835,4,1
80665,birth_538835,11,1
63313,birth_538835,39,1
95049,birth_538835,56,1
105972,birth_538835,44,2
49516,birth_538835,38,2
67282,birth_538835,13,1
11602,birth_538835,14,2
19661,birth_538835,41,1
27877,birth_538835,15,2
86162,birth_538835,29,2
117582,birth_538835,76,2
33504,birth_538835,62,2
94035,birth_538835,27,1
76141,birth_538835,44,2
89243,birth_538835,62,1
42249,birth_538835,11,1
27496,birth_538835,69,2
60227,birth_538835,66,2
115423,birth_538835,9,2
117160,birth_538835,7,2
37556,birth_538835,36,2
5800,birth_538835,63,2
109952,birth_538835,11,1
35140,birth_538835,30,2
46007,birth_538835,63,1
10057,birth_538835,27,2
20258,birth_538835,47,1
107790,birth_538835,53,2
8061,birth_538835,5,2
8419,birth_538835,73,1
83476,birth_538835,66,2
78966,birth_538835,6,2
4152,birth_538835,62,2
14119,birth_538835,71,1
81257,birth_538835,9,1
16182,birth_538835,10,1
20694,birth_538835,23,2
118879,birth_538835,39,2
12466,birth_538835,60,1
73211,birth_538835,5,2
55481,birth_538835,29,2
33588,birth_538835,32,1
15396,birth_538835,9,1
48174,birth_538835,19,2
62089,birth_538835,36,1
107640,birth_538835,26,1
35370,birth_538835,71,1
73824,birth_538835,55,1
60615,birth_538835,45,1
50572,birth_538835,41,2
114015,birth_538835,34,1
323,birth_538835,8,1
83252,birth_538835,53,1
44197,birth_538835,2,2
23247,birth_538835,1,1
8192,birth_538835,19,1
14550,birth_538835,26,2
66497,birth_538835,47,1
101806,birth_538835,65,2
16583,birth_538835,71,2
10403,birth_538835,15,2
112482,birth_538835,3,1
56509,birth_538835,34,1
99482,birth_538835,52,2
26668,birth_538835,68,1
66443,birth_538835,17,1
104608,birth_538835,29,1
19281,birth_538835,52,2
70376,birth_538835,26,1
48357,birth_538835,13,1
100242,birth_538835,56,1
47982,birth_538835,11,2
65577,birth_538835,19,1
66003,birth_538835,29,2
68144,birth_538835,53,2
14643,birth_538835,34,1
927,birth_538835,29,2
65829,birth_538835,36,1
82649,birth_538835,43,2
39936,birth_538835,31,2
112533,birth_538835,11,1
30706,birth_538835,6,1
89217,birth_538835,38,1
61417,birth_538835,2,1
9457,birth_538835,38,2
29239,birth_538835,4,2
16996,birth_538835,45,1
32153,birth_538835,35,2
28467,birth_538835,8,2
21941,birth_538835,23,1
629,birth_538835,12,1
16450,birth_538835,17,1
88271,birth_538835,10,2
108818,birth_538835,29,2
99254,birth_538835,5,2
9536,birth_538835,16,2
5617,birth_538835,70,2
52730,birth_538835,9,1
88212,birth_538835,29,2
62957,birth_538835,51,1
103825,birth_538835,39,2
104222,birth_538835,17,2
87359,birth_538835,70,2
110287,birth_538835,34,2
111838,birth_538835,20,2
69400,birth_538835,9,2
83467,birth_538835,29,2
19527,birth_538835,17,1
66457,birth_538835,20,2
111117,birth_538835,27,2
54751,birth_538835,49,1
117052,birth_538835,64,2
76550,birth_538835,15,1
87247,birth_538835,10,1
111881,birth_538835,13,1
101060,birth_538835,25,1
86281,birth_538835,69,1
12299,birth_538835,13,1
7396,birth_538835,40,1
60762,birth_538835,23,2
59843,birth_538835,8,1
88610,birth_538835,25,2
57294,birth_538835,56,1
46847,birth_538835,73,1
28740,birth_538835,23,1
108088,birth_538835,29,2
43726,birth_538835,29,2
74625,birth_538835,44,1
14245,birth_538835,13,2
88062,birth_538835,69,1
75950,birth_538835,26,1
43659,birth_538835,3,2
54682,birth_538835,6,2
50513,birth_538835,23,1
107415,birth_538835,60,2
83606,birth_538835,9,2
102318,birth_538835,34,2
100576,birth_538835,44,1
65874,birth_538835,27,1
53057,birth_538835,4,1
15618,birth_538835,35,1
48646,birth_538835,39,1
89792,birth_538835,57,2
75101,birth_538835,29,1
1425,birth_538835,5,1
9608,birth_538835,49,1
37943,birth_538835,32,1
14980,birth_538835,14,1
84169,birth_538835,57,1
100415,birth_538835,17,1
87462,birth_538835,30,1
43754,birth_538835,36,1
14224,birth_538835,34,2
10426,birth_538835,15,1
58120,birth_538835,64,2
107855,birth_538835,14,1
438,birth_538835,48,2
47111,birth_538835,15,1
37239,birth_538835,72,1
46260,birth_538835,35,1
12736,birth_538835,6,1
38452,birth_538835,59,1
54194,birth_538835,4,1
9658,birth_538835,7,1
112287,birth_538835,67,2
49193,birth_538835,8,1
88167,birth_538835,75,2
48697,birth_538835,70,1
93516,birth_538835,66,2
97007,birth_538835,55,1
39101,birth_538835,74,2
97988,birth_538835,40,2
114011,birth_538835,35,2
4884,birth_538835,24,2
66494,birth_538835,11,1
48404,birth_538835,4,2
28249,birth_538835,32,2
19387,birth_538835,19,1
35000,birth_538835,46,2
115429,birth_538835,44,2
104664,birth_538835,6,2
9356,birth_538835,58,1
87479,birth_538835,53,2
74709,birth_538835,6,2
48953,birth_538835,35,1
50217,birth_538835,29,2
101415,birth_538835,39,2
106704,birth_538835,30,2
105433,birth_538835,25,1
26193,birth_538835,14,2
113108,birth_538835,12,2
96087,birth_538835,70,2
115273,birth_538835,2,1
43187,birth_538835,16,2
99609,birth_538835,35,1
67134,birth_538835,57,1
60456,birth_538835,49,1
24155,birth_538835,6,1
42047,birth_538835,25,2
75882,birth_538835,1,2
94747,birth_538835,53,2
81221,birth_538835,14,2
32326,birth_538835,59,1
99931,birth_538835,17,2
62807,birth_538835,54,1
111640,birth_538835,15,2
95409,birth_538835,69,1
26773,birth_538835,15,1
100560,birth_538835,58,2
106864,birth_538835,26,1
82426,birth_538835,62,2
32043,birth_538835,6,2
51219,birth_538835,41,2
28122,birth_538835,55,1
49934,birth_538835,22,1
76932,birth_538835,40,1
63479,birth_538835,64,1
55818,birth_538835,69,1
22095,birth_538835,51,1
85738,birth_538835,6,1
106193,birth_538835,5,1
88427,birth_538835,21,1
64556,birth_538835,11,2
8836,birth_538835,41,1
76631,birth_538835,24,1
70615,birth_538835,51,1
23024,birth_538835,9,2
74956,birth_538835,4,2
107697,birth_538835,44,2
50956,birth_538835,32,2
72554,birth_538835,18,1
32203,birth_538835,13,2
3004,birth_538835,26,2
14326,birth_538835,64,2
25794,birth_538835,43,1
85484,birth_538835,10,1
24008,birth_538835,4,2
85160,birth_538835,57,1
89073,birth_538835,21,2
33159,birth_538835,69,1
85398,birth_538835,1,2
13132,birth_538835,51,2
94146,birth_538835,68,2
34588,birth_538835,11,1
15129,birth_538835,5,1
73088,birth_538835,56,2
17158,birth_538835,10,1
110030,birth_538835,22,2
66723,birth_538835,27,2
44724,birth_538835,49,2
22685,birth_538835,65,1
58666,birth_538835,9,2
77049,birth_538835,4,2
103564,birth_538835,38,1
21616,birth_538835,58,1
104957,birth_538835,19,2
20628,birth_538835,33,2
35676,birth_538835,68,1
56671,birth_538835,19,2
65181,birth_538835,4,1
76053,birth_538835,21,2
12398,birth_538835,65,2
47998,birth_538835,37,1
12079,birth_538835,11,1
37539,birth_538835,8,1
112537,birth_538835,63,1
115812,birth_538835,43,2
43209,birth_538835,1,2
56111,birth_538835,33,2
54006,birth_538835,24,2
56464,birth_538835,74,2
4598,birth_538835,39,2
44672,birth_538835,7,2
87780,birth_538835,76,2
57575,birth_538835,69,2
66749,birth_538835,38,1
45791,birth_538835,43,1
56219,birth_538835,72,2
47501,birth_538835,56,2
30275,birth_538835,5,1
110905,birth_538835,25,2
15751,birth_538835,35,2
38495,birth_538835,47,1
24669,birth_538835,67,1
66735,birth_538835,2,2
107976,birth_538835,6,2
116759,birth_538835,14,1
34366,birth_538835,4,2
60962,birth_538835,10,1
91603,birth_538835,76,1
104641,birth_538835,8,2
51101,birth_538835,34,2
55681,birth_538835,11,1
30933,birth_538835,62,2
100826,birth_538835,17,2
67052,birth_538835,47,1
108465,birth_538835,67,2
102792,birth_538835,33,1
81066,birth_538835,6,1
5435,birth_538835,25,2
117165,birth_538835,52,1
69669,birth_538835,52,1
19164,birth_538835,35,1
60275,birth_538835,41,2
105770,birth_538835,17,1
7640,birth_538835,33,1
92360,birth_538835,27,2
28686,birth_538835,7,1
34559,birth_538835,29,1
44387,birth_538835,30,1
56052,birth_538835,53,2
34946,birth_538835,41,1
113938,birth_538835,40,2
92506,birth_538835,36,1
19363,birth_538835,36,2
64810,birth_538835,25,1
55629,birth_538835,34,2
14276,birth_538835,6,1
72760,birth_538835,49,2
91322,birth_538835,10,2
93644,birth_538835,44,2
80825,birth_538835,45,2
15786,birth_538835,5,1
29698,birth_538835,6,2
89280,birth_538835,41,1
97929,birth_538835,8,1
100702,birth_538835,39,1
46630,birth_538835,51,1
79392,birth_538835,17,2
52526,birth_538835,64,2
27896,birth_538835,71,1
57076,birth_538835,54,1
31176,birth_538835,15,2
59801,birth_538835,34,2
36455,birth_538835,26,1
99045,birth_538835,49,1
56957,birth_538835,36,1
20160,birth_538835,43,1
101381,birth_538835,29,1
26577,birth_538835,51,1
59212,birth_538835,43,1
93250,birth_538835,23,1
23944,birth_538835,5,1
51882,birth_538835,42,2
39559,birth_538835,33,2
25613,birth_538835,12,2
50985,birth_538835,44,1
63736,birth_538835,41,1
15383,birth_538835,63,1
12738,birth_538835,49,2
102665,birth_538835,29,2
65310,birth_538835,17,1
107816,birth_538835,26,2
56281,birth_538835,32,1
17941,birth_538835,32,2
90678,birth_538835,23,1
75175,birth_538835,13,1
7059,birth_538835,58,2
93797,birth_538835,59,1
110743,birth_538835,22,1
114564,birth_538835,22,1
108049,birth_538835,22,1
110577,birth_538835,22,2
45364,birth_538835,26,1
104746,birth_538835,1,2
24511,birth_538835,28,2
56041,birth_538835,63,1
12366,birth_538835,65,1
5393,birth_538835,49,2
62063,birth_538835,14,1
93302,birth_538835,2,2
24479,birth_538835,22,1
79740,birth_538835,5,2
95989,birth_538835,26,1
71208,birth_538835,10,1
81465,birth_538835,17,2
36021,birth_538835,9,2
90398,birth_538835,16,2
424,birth_538835,72,2
17670,birth_538835,62,1
70954,birth_538835,14,2
6784,birth_538835,37,1
83343,birth_538835,26,2
25347,birth_538835,13,2
116162,birth_538835,39,2
5412,birth_538835,31,2
91484,birth_538835,55,2
70071,birth_538835,52,2
29599,birth_538835,69,1
110876,birth_538835,38,2
14792,birth_538835,43,2
6931,birth_538835,66,2
5307,birth_538835,30,1
60467,birth_538835,51,1
79913,birth_538835,14,2
105706,birth_538835,66,1
31752,birth_538835,50,2
35293,birth_538835,35,1
65096,birth_538835,57,1
2936,birth_538835,17,2
93466,birth_538835,15,2
1029,birth_538835,66,2
115366,birth_538835,52,1
3866,birth_538835,25,2
86275,birth_538835,60,2
115745,birth_538835,63,2
101581,birth_538835,33,2
2654,birth_538835,47,2
10699,birth_538835,26,2
68380,birth_538835,30,1
37475,birth_538835,43,1
28911,birth_538835,60,1
55211,birth_538835,44,1
13619,birth_538835,24,2
93236,birth_538835,53,1
59470,birth_538835,8,1
48258,birth_538835,42,1
3744,birth_538835,34,2
14733,birth_538835,52,1
97975,birth_538835,18,1
14329,birth_538835,13,2
117860,birth_538835,49,2
89778,birth_538835,58,1
47163,birth_538835,30,1
64029,birth_538835,54,1
13671,birth_538835,40,2
85058,birth_538835,24,1
27338,birth_538835,25,2
35607,birth_538835,17,2
42322,birth_538835,8,2
3007,birth_538835,51,2
104144,birth_538835,44,1
100534,birth_538835,8,1
29174,birth_538835,36,1
101705,birth_538835,51,2
111460,birth_538835,1,2
105363,birth_538835,27,1
17525,birth_538835,36,1
18786,birth_538835,25,1
12580,birth_538835,24,2
101406,birth_538835,21,2
10437,birth_538835,6,1
26908,birth_538835,34,2
29474,birth_538835,41,1
46015,birth_538835,41,2
5473,birth_538835,4,1
2598,birth_538835,39,1
53667,birth_538835,8,2
50997,birth_538835,52,2
26387,birth_538835,13,1
70177,birth_538835,57,1
57563,birth_538835,61,1
18230,birth_538835,69,1
91667,birth_538835,26,2
22878,birth_538835,40,2
23817,birth_538835,4,1
51327,birth_538835,35,1
29195,birth_538835,49,1
59337,birth_538835,25,1
112280,birth_538835,25,1
85436,birth_538835,39,2
69819,birth_538835,1,1
74728,birth_538835,6,1
653,birth_538835,4,1
33735,birth_538835,1,1
32329,birth_538835,3,2
104613,birth_538835,15,2
13545,birth_538835,16,1
6576,birth_538835,5,1
34420,birth_538835,34,2
47194,birth_538835,34,1
115500,birth_538835,74,1
80094,birth_538835,26,1
84447,birth_538835,23,2
75831,birth_538835,13,2
63761,birth_538835,22,1
32003,birth_538835,53,2
33300,birth_538835,70,2
49415,birth_538835,65,1
107566,birth_538835,53,1
104104,birth_538835,16,1
116742,birth_538835,22,1
14968,birth_538835,37,2
69179,birth_538835,23,1
218,birth_538835,54,1
36714,birth_538835,21,1
87009,birth_538835,13,2
45594,birth_538835,43,2
30950,birth_538835,12,2
104140,birth_538835,6,2
80470,birth_538835,25,1
57044,birth_538835,5,1
36437,birth_538835,44,2
90961,birth_538835,45,2
46554,birth_538835,74,2
28405,birth_538835,70,2
57488,birth_538835,51,2
21767,birth_538835,33,1
8439,birth_538835,45,1
47765,birth_538835,58,2
3219,birth_538835,65,1
6868,birth_538835,8,1
6437,birth_538835,22,2
24677,birth_538835,14,1
25492,birth_538835,10,1
53948,birth_538835,16,2
110316,birth_538835,74,1
30067,birth_538835,64,1
8886,birth_538835,6,2
113768,birth_538835,62,1
113613,birth_538835,69,2
60212,birth_538835,25,2
95823,birth_538835,6,1
30269,birth_538835,63,2
30591,birth_538835,28,2
71555,birth_538835,1,2
79571,birth_538835,55,2
100917,birth_538835,39,1
95212,birth_538835,37,1
101048,birth_538835,15,2
102886,birth_538835,51,2
114821,birth_538835,71,1
58866,birth_538835,8,1
88117,birth_538835,29,1
13363,birth_538835,8,1
83264,birth_538835,75,1
72474,birth_538835,76,1
94383,birth_538835,48,2
66683,birth_538835,39,1
22299,birth_538835,33,1
33314,birth_538835,63,1
101139,birth_538835,55,1
50163,birth_538835,25,1
53458,birth_538835,15,2
111526,birth_538835,13,2
106869,birth_538835,62,2
44022,birth_538835,52,1
94137,birth_538835,58,2
114997,birth_538835,43,2
40404,birth_538835,74,1
90014,birth_538835,52,2
90964,birth_538835,6,1
21863,birth_538835,66,1
118245,birth_538835,28,2
105639,birth_538835,2,1
94712,birth_538835,33,2
57813,birth_538835,52,1
117024,birth_538835,31,2
69040,birth_538835,26,1
2405,birth_538835,5,2
104718,birth_538835,28,1
21072,birth_538835,1,2
64011,birth_538835,52,1
26530,birth_538835,16,2
17365,birth_538835,53,1
2255,birth_538835,7,1
23205,birth_538835,35,2
113550,birth_538835,62,2
96756,birth_538835,70,1
115333,birth_538835,4,1
118441,birth_538835,40,2
48323,birth_538835,15,1
13509,birth_538835,15,1
39096,birth_538835,68,2
111263,birth_538835,26,2
51380,birth_538835,32,2
82054,birth_538835,48,1
12902,birth_538835,69,2
54838,birth_538835,62,1
57405,birth_538835,58,2
29081,birth_538835,57,2
48959,birth_538835,15,1
85019,birth_538835,68,1
117155,birth_538835,4,2
74059,birth_538835,38,2
118015,birth_538835,14,2
51094,birth_538835,52,1
29285,birth_538835,4,2
83459,birth_538835,33,2
25963,birth_538835,23,1
97126,birth_538835,45,1
82014,birth_538835,13,2
98657,birth_538835,68,2
64137,birth_538835,23,2
47612,birth_538835,34,1
44067,birth_538835,8,2
2180,birth_538835,45,1
38,birth_538835,44,2
83542,birth_538835,41,1
98503,birth_538835,62,1
101586,birth_538835,3,1
116994,birth_538835,30,2
36906,birth_538835,15,1
25949,birth_538835,40,2
16352,birth_538835,25,1
113906,birth_538835,48,1
31367,birth_538835,15,2
102819,birth_538835,26,1
96485,birth_538835,41,2
70505,birth_538835,42,1
46330,birth_538835,32,1
78938,birth_538835,61,1
113259,birth_538835,38,2
83461,birth_538835,25,2
58994,birth_538835,56,2
17195,birth_538835,43,1
23173,birth_538835,30,1
2804,birth_538835,26,1
33346,birth_538835,60,1
17132,birth_538835,40,1
39799,birth_538835,58,2
90589,birth_538835,57,1
46633,birth_538835,53,2
115095,birth_538835,29,1
106084,birth_538835,3,2
90850,birth_538835,60,1
52798,birth_538835,25,1
108199,birth_538835,41,1
89800,birth_538835,10,2
99792,birth_538835,52,1
43833,birth_538835,30,2
9101,birth_538835,63,1
1033,birth_538835,56,2
36642,birth_538835,4,1
109105,birth_538835,54,1
116947,birth_538835,26,1
83145,birth_538835,62,2
107951,birth_538835,19,2
29992,birth_538835,17,2
107726,birth_538835,22,1
24455,birth_538835,8,2
2424,birth_538835,22,2
3895,birth_538835,6,2
106886,birth_538835,34,1
108385,birth_538835,26,1
42777,birth_538835,13,1
46622,birth_538835,26,2
43173,birth_538835,3,1
15945,birth_538835,52,2
75136,birth_538835,8,2
47486,birth_538835,1,1
22251,birth_538835,32,2
9054,birth_538835,65,1
45654,birth_538835,14,1
76084,birth_538835,25,2
21236,birth_538835,50,2
91937,birth_538835,30,2
81890,birth_538835,61,2
97026,birth_538835,41,2
66194,birth_538835,60,2
100793,birth_538835,66,1
64196,birth_538835,16,1
103209,birth_538835,30,1
91848,birth_538835,30,1
75399,birth_538835,14,1
109521,birth_538835,62,2
48817,birth_538835,33,2
109913,birth_538835,69,2
77575,birth_538835,56,2
12489,birth_538835,25,1
28919,birth_538835,14,1
100059,birth_538835,10,1
63229,birth_538835,20,1
75998,birth_538835,7,1
63152,birth_538835,71,2
38434,birth_538835,49,1
75755,birth_538835,27,1
33967,birth_538835,27,1
29674,birth_538835,3,1
103454,birth_538835,46,1
99668,birth_538835,29,2
77010,birth_538835,60,2
96413,birth_538835,34,2
45733,birth_538835,34,1
61150,birth_538835,71,2
77856,birth_538835,5,1
98254,birth_538835,71,1
100387,birth_538835,72,2
49942,birth_538835,23,2
62357,birth_538835,55,2
91313,birth_538835,53,1
33592,birth_538835,8,1
78632,birth_538835,4,2
48860,birth_538835,41,2
69468,birth_538835,9,2
6439,birth_538835,41,1
52713,birth_538835,10,2
84180,birth_538835,4,2
89485,birth_538835,17,1
22865,birth_538835,3,2
42727,birth_538835,1,2
21176,birth_538835,59,2
31454,birth_538835,40,2
45778,birth_538835,1,1
105772,birth_538835,55,1
61586,birth_538835,34,1
57522,birth_538835,60,1
42824,birth_538835,18,2
29524,birth_538835,19,2
94658,birth_538835,2,1
48808,birth_538835,24,1
58731,birth_538835,55,1
28853,birth_538835,69,1
70616,birth_538835,38,2
48086,birth_538835,69,1
76136,birth_538835,33,1
30112,birth_538835,36,1
102173,birth_538835,41,2
107740,birth_538835,49,2
73265,birth_538835,41,1
9573,birth_538835,57,2
39714,birth_538835,34,1
34592,birth_538835,65,1
109540,birth_538835,62,2
68453,birth_538835,71,1
100296,birth_538835,11,1
105295,birth_538835,14,1
95385,birth_538835,49,2
23177,birth_538835,22,2
4439,birth_538835,17,1
43790,birth_538835,5,1
65600,birth_538835,58,1
83722,birth_538835,48,1
46415,birth_538835,54,1
45773,birth_538835,38,2
102571,birth_538835,44,2
102016,birth_538835,64,1
28866,birth_538835,33,1
102054,birth_538835,76,1
7550,birth_538835,30,2
28248,birth_538835,39,2
67043,birth_538835,11,1
58572,birth_538835,17,2
1853,birth_538835,26,2
75196,birth_538835,62,2
84305,birth_538835,17,1
106484,birth_538835,60,2
23754,birth_538835,21,2
82300,birth_538835,17,2
1984,birth_538835,6,2
12848,birth_538835,24,2
102272,birth_538835,31,1
93153,birth_538835,14,2
28589,birth_538835,9,2
71500,birth_538835,23,2
113178,birth_538835,28,2
116791,birth_538835,11,1
73655,birth_538835,64,1
54503,birth_538835,71,1
50911,birth_538835,61,1
83290,birth_538835,39,2
11018,birth_538835,46,1
5757,birth_538835,54,2
104680,birth_538835,11,2
99278,birth_538835,34,1
13379,birth_538835,30,2
10781,birth_538835,43,2
100871,birth_538835,10,2
78325,birth_538835,52,1
45839,birth_538835,29,2
8945,birth_538835,69,2
15282,birth_538835,5,1
46643,birth_538835,32,1
79622,birth_538835,70,1
36652,birth_538835,34,1
91170,birth_538835,43,1
19773,birth_538835,7,2
12427,birth_538835,42,1
22872,birth_538835,5,2
22909,birth_538835,44,1
103226,birth_538835,73,1
1,birth_538835,3,2
79088,birth_538835,35,1
35867,birth_538835,32,1
92177,birth_538835,52,2
96043,birth_538835,19,2
106280,birth_538835,33,1
95061,birth_538835,14,2
19933,birth_538835,40,2
93751,birth_538835,29,2
40098,birth_538835,40,1
77660,birth_538835,10,1
103911,birth_538835,43,1
79802,birth_538835,4,2
19313,birth_538835,29,2
61818,birth_538835,64,2
20594,birth_538835,35,2
75363,birth_538835,44,1
92437,birth_538835,17,2
118895,birth_538835,10,1
31774,birth_538835,4,1
15260,birth_538835,52,2
116206,birth_538835,12,1
82832,birth_538835,19,2
6473,birth_538835,23,1
2476,birth_538835,8,1
16226,birth_538835,21,1
22559,birth_538835,53,2
12149,birth_538835,49,1
20782,birth_538835,33,1
16722,birth_538835,22,1
41839,birth_538835,38,1
84258,birth_538835,49,1
89988,birth_538835,69,2
114096,birth_538835,58,2
108603,birth_538835,41,1
80077,birth_538835,51,1
57161,birth_538835,8,2
26457,birth_538835,51,1
29741,birth_538835,18,2
114562,birth_538835,41,1
25423,birth_538835,69,1
86399,birth_538835,47,2
77255,birth_538835,29,2
729,birth_538835,39,2
99715,birth_538835,30,1
22960,birth_538835,20,2
94127,birth_538835,21,1
93386,birth_538835,53,2
116510,birth_538835,46,1
46918,birth_538835,42,1
90033,birth_538835,53,1
25429,birth_538835,20,2
82096,birth_538835,32,1
5002,birth_538835,60,1
85556,birth_538835,25,1
57478,birth_538835,28,1
87913,birth_538835,70,2
26464,birth_538835,49,2
81260,birth_538835,41,2
104324,birth_538835,58,1
87401,birth_538835,3,2
39917,birth_538835,25,1
17908,birth_538835,18,1
85238,birth_538835,34,1
31232,birth_538835,27,1
101469,birth_538835,39,2
62610,birth_538835,71,2
22672,birth_538835,66,2
118467,birth_538835,58,1
104277,birth_538835,47,1
81288,birth_538835,26,2
94449,birth_538835,67,2
14361,birth_538835,22,2
81277,birth_538835,27,1
41055,birth_538835,10,1
8196,birth_538835,64,2
28897,birth_538835,52,2
6181,birth_538835,71,2
47448,birth_538835,1,1
7170,birth_538835,33,1
106489,birth_538835,14,1
92453,birth_538835,64,1
18740,birth_538835,69,1
56836,birth_538835,7,2
104992,birth_538835,30,2
97720,birth_538835,43,2
114722,birth_538835,62,2
3498,birth_538835,27,2
43893,birth_538835,75,1
114941,birth_538835,30,2
102644,birth_538835,45,1
52857,birth_538835,11,2
67836,birth_538835,69,2
118361,birth_538835,54,2
77867,birth_538835,57,1
1542,birth_538835,41,2
112289,birth_538835,36,2
47368,birth_538835,15,2
36885,birth_538835,25,1
2870,birth_538835,18,1
92560,birth_538835,8,1
19928,birth_538835,69,1
45676,birth_538835,35,2
84010,birth_538835,34,2
56264,birth_538835,3,2
31245,birth_538835,40,1
36586,birth_538835,25,1
35771,birth_538835,53,1
73739,birth_538835,58,2
7370,birth_538835,26,1
10255,birth_538835,3,1
111673,birth_538835,22,1
5998,birth_538835,44,1
35909,birth_538835,21,2
13794,birth_538835,52,2
30455,birth_538835,69,2
103920,birth_538835,69,2
35689,birth_538835,22,2
29247,birth_538835,5,2
53082,birth_538835,75,2
66465,birth_538835,30,2
82877,birth_538835,34,1
56088,birth_538835,5,2
66944,birth_538835,44,1
61718,birth_538835,53,2
68389,birth_538835,21,2
45165,birth_538835,13,2
17792,birth_538835,21,2
53544,birth_538835,14,2
33056,birth_538835,65,2
28287,birth_538835,11,1
